opeid,name,address,city,state,zip,number_of_defaults,number_of_loans,default_rate
40443,HAZELDEN GRADUATE SCHOOL OF ADDICTION STUDIES                    ,15245 PLEASANT VALLEY ROAD                        ,CENTER CITY         ,MN,55012,0,65,0
40513,ART INSTITUTE OF PHOENIX (THE)                                   ,2233 WEST DUNLAP AVENUE                           ,PHOENIX             ,AZ,85021,4609,25369,18.1
40573,ASHER COLLEGE                                                    ,1215 HOWE AVENUE                   SUITE 101      ,SACRAMENTO          ,CA,95825,22,235,9.3
40593,TUCSON COLLEGE OF BEAUTY                                         ,3955 NORTH FLOWING WELLS ROAD                     ,TUCSON              ,AZ,85705,6,72,8.3
40603,AMERICAN INSTITUTE OF MEDICAL TECHNOLOGY                         ,4500 SOUTH GARNETT ROAD            SUITE 110      ,TULSA               ,OK,74146,2,49,4
40653,ROSEMAN UNIVERSITY OF HEALTH SCIENCES                            ,11 SUNSET WAY                                     ,HENDERSON           ,NV,89014,2,340,0.5
40663,CARDIAC AND VASCULAR INSTITUTE OF ULTRASOUND                     ,2936 NORTH MCVAY DRIVE                            ,MOBILE              ,AL,36606,1,33,3
40673,SELMA UNIVERSITY                                                 ,1501 LAPSLEY STREET                DINKINS HALL   ,SELMA               ,AL,36701,15,105,14.2
40703,"RAPHAEL RECANATI INTERNATIONAL SCHOOL, THE INTERDISCIPLINARY CENT",KANFEI NESHARIM STREET                            ,HERZLIYA            ,FC,46150,1,37,2.7
40723,AVEDA INSTITUTE PROVO                                            ,210 NORTH UNIVERSITY AVENUE                       ,PROVO               ,UT,84601,10,82,12.1
40743,HONDROS COLLEGE                                                  ,4140 EXECUTIVE PARKWAY                            ,WESTERVILLE         ,OH,43081,80,675,11.8
40764,GNOMON                                                           ,1015 NORTH CAHUENGA BOULEVARD      SUITE 5430I    ,HOLLYWOOD           ,CA,90038,1,38,2.6
40803,ASPEN UNIVERSITY                                                 ,"1660 SOUTH ALBION STREET, SUITE 525               ",DENVER              ,CO,80222,6,48,12.5
40823,PROFESSIONAL CAREER TRAINING INSTITUTE                           ,227 WEST AIRTEX BOULEVARD                         ,HOUSTON             ,TX,77090,17,54,31.4
40834,CAMBRIDGE COLLEGE OF HEALTHCARE & TECHNOLOGY                     ,5150 LINTON BOULEVARD              SUITE 340      ,DELRAY BEACH        ,FL,33484,9,157,5.7
40883,WESTMED COLLEGE                                                  ,3031 TISCH WAY                     SUITE 100 PLAZA,SAN JOSE            ,CA,95128,2,8,25
40894,CCI TRAINING CENTER                                              ,770 E. ROAD TO SIX FLAGS # 140                    ,ARLINGTON           ,TX,76011,25,123,20.3
40924,MAKE-UP DESIGNORY                                                ,129 SOUTH SAN FERNANDO BOULEVARD                  ,BURBANK             ,CA,91502,16,297,5.3
40933,ACADEMY OF NATURAL THERAPY                                       ,625 8TH AVENUE                                    ,GREELEY             ,CO,80631,7,49,14.2
40953,KING'S COLLEGE (THE)                                             ,56 BROADWAY                                       ,NEW YORK            ,NY,10004,2,83,2.4
40963,CHARLESTON SCHOOL OF LAW                                         ,81 MARY STREET                                    ,CHARLESTON          ,SC,29402,5,200,2.5
41003,DENMARK COLLEGE                                                  ,8101 POLO CLUB DRIVE                              ,MERRILLVILLE        ,IN,46410,23,121,19
41004,TAFT UNIVERSITY SYSTEM (THE)                                     ,3333 SOUTH WADSWORTH BOULEVARD     SUITE D-228    ,LAKEWOOD            ,CO,80227,1,163,0.6
41013,CAROLINA SCHOOL OF BROADCASTING                                  ,3435 PERFORMANCE ROAD                             ,CHARLOTTE           ,NC,28214,8,38,21
41023,NEW AGE TRAINING                                                 ,145 WEST 30TH STREET               8TH  FLOOR     ,NEW YORK            ,NY,10001,12,34,35.2
41043,ACADEMY DI CAPELLI                                               ,950 YALE AVENUE  UNIT 20           YALE PLAZA     ,WALLINGFORD         ,CT,6492,3,50,6
41054,PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS             ,2409 CREIGHTON ROAD                               ,PENSACOLA           ,FL,32504,29,106,27.3
41063,PALM BEACH ACADEMY OF HEALTH & BEAUTY                            ,1220-A 10TH STREET                                ,LAKE PARK           ,FL,33403,13,88,14.7
41103,UNIVERSITY OF MANAGEMENT AND TECHNOLOGY (THE)                    ,1901 FORT MYER DRIVE               SUITE 700      ,ARLINGTON           ,VA,22209,1,5,20
41113,WEST HILLS COLLEGE LEMOORE                                       ,555 COLLEGE AVENUE                                ,LEMOORE             ,CA,93245,24,125,19.2
41123,LOUISIANA CULINARY INSTITUTE                                     ,10550 AIRLINE HIGHWAY                             ,BATON ROUGE         ,LA,70816,11,87,12.6
41143,NEVADA STATE COLLEGE                                             ,1125 NEVADA STATE DRIVE                           ,HENDERSON           ,NV,89002,39,564,6.9
41144,INSTITUTE OF WORLD POLITICS (THE)                                ,"1521 16TH STREET, NW                              ",WASHINGTON          ,DC,20036,0,44,0
41145,VALLEY COLLEGE OF MEDICAL CAREERS                                ,8399 TOPANGA CANYON BOULEVARD      SUITE 200      ,WEST HILLS          ,CA,91304,14,110,12.7
41153,COACHELLA VALLEY BEAUTY COLLEGE                                  ,79450 HIGHWAY 111                                 ,LA QUINTA           ,CA,92253,13,53,24.5
41156,MAYFIELD COLLEGE                                                 ,35-325 DATE PALM DRIVE             SUITE 101      ,CATHEDRAL CITY      ,CA,92234,29,363,7.9
41166,TAYLOR COLLEGE                                                   ,5190 S.E. 125 STREET                              ,BELLEVIEW           ,FL,34420,8,118,6.7
41169,DIGRIGOLI SCHOOL OF COSMETOLOGY                                  ,1578 RIVERDALE STREET                             ,WEST SPRINGFIELD    ,MA,1089,16,60,26.6
41173,DAYTON SCHOOL OF MEDICAL MASSAGE                                 ,4457 FAR HILLS AVENUE                             ,DAYTON              ,OH,45429,57,467,12.2
41174,MILWAUKEE CAREER COLLEGE                                         ,"3077 NORTH MAYFAIR ROAD, SUITE 300                ",MILWAUKEE           ,WI,53222,117,439,26.6
41176,LARRY'S BARBER COLLEGE                                           ,10456 S. HALSTED STREET                           ,CHICAGO             ,IL,60628,1,2,50
41177,"MONROE 2 - ORLEANS BOCES, CENTER FOR WORKFORCE DEVELOPMENT       ",ROCHESTER TECH PARK                160 WALLACE WAY,ROCHESTER           ,NY,14624,15,103,14.5
41179,CHAMPION BEAUTY COLLEGE                                          ,3920 FM 1960 WEST                  SUITE 210      ,HOUSTON             ,TX,77068,3,46,6.5
41183,NORTHCOAST MEDICAL TRAINING ACADEMY                              ,1832 STATE ROUTE 59                               ,KENT                ,OH,44240,30,232,12.9
41184,CHICAGO ORT TECHNICAL INSTITUTE                                  ,5440 FARGO AVENUE                                 ,SKOKIE              ,IL,60077,4,49,8.1
41186,ACADEMY OF COSMETOLOGY                                           ,2310 WEST COURT STREET                            ,JANESVILLE          ,WI,53548,8,46,17.3
41187,AMERICAN BUSINESS & TECHNOLOGY UNIVERSITY                        ,1018 WEST SAINT MAARTENS DRIVE                    ,SAINT JOSEPH        ,MO,64506,14,44,31.8
41188,NEW YORK FILM ACADEMY                                            ,3300 WEST RIVERSIDE DRIVE                         ,BURBANK             ,CA,91505,9,131,6.8
41190,EASTERN WEST VIRGINIA COMMUNITY & TECHNICAL COLLEGE              ,316 EASTERN DRIVE                                 ,MOOREFIELD          ,WV,26836,16,45,35.5
41192,EAGLE ROCK COLLEGE                                               ,2607 COLORADO BOULEVARD                           ,LOS ANGELES         ,CA,90041,21,111,18.9
41194,AVEDA INSTITUTE - SOUTH FLORIDA                                  ,4186 SOUTH UNIVERSITY DRIVE                       ,DAVIE               ,FL,33328,112,681,16.4
41200,SUNNYSIDE BEAUTY ACADEMY                                         ,440 BARNARD BOULEVARD              SUITE 2        ,SUNNYSIDE           ,WA,98944,9,37,24.3
41203,HEALTH AND STYLE INSTITUTE                                       ,1114 EASTCHESTER DRIVE                            ,HIGH POINT          ,NC,27265,14,65,21.5
41204,PAUL MITCHELL THE SCHOOL MIAMI                                   ,8905 DADELAND BOULEVARD                           ,MIAMI               ,FL,33156,24,125,19.2
41209,ARIZONA CULINARY INSTITUTE                                       ,10585 NORTH 114TH STREET           SUITE 401      ,SCOTTSDALE          ,AZ,85259,22,121,18.1
41210,MYCOMPUTERCAREER.COM /TECHSKILLS                                 ,8909 PURDUE ROAD                   SUITE 100      ,INDIANAPOLIS        ,IN,46268,18,93,19.3
41211,ELEVATE SALON INSTITUTE                                          ,38132 SOUTH GRATIOT                               ,CLINTON TOWNSHIP    ,MI,48036,21,230,9.1
41215,COLUMBIA SOUTHERN UNIVERSITY                                     ,21982 UNIVERSITY LANE                             ,ORANGE BEACH        ,AL,36561,134,2277,5.8
41218,CRISWELL COLLEGE                                                 ,4010 GASTON AVENUE                                ,DALLAS              ,TX,75246,0,0,0
41223,GRANTHAM UNIVERSITY                                              ,16025 WEST 113TH STREET                           ,LENEXA              ,KS,66219,2,45,4.4
41239,LEXINGTON HEALING ARTS ACADEMY                                   ,272 SOUTHLAND DRIVE                               ,LEXINGTON           ,KY,40503,9,105,8.5
41240,DOMINION SCHOOL OF HAIR DESIGN                                   ,1755 GEORGE WASHINGTON MEMORIAL    HIGHWAY        ,GLOUCESTER POINT    ,VA,23062,8,50,16
41241,ELITE COLLEGE OF COSMETOLOGY                                     ,459 NORTH MAIN STREET                             ,LEXINGTON           ,TN,38351,15,58,25.8
41245,MYCOMPUTERCAREER.COM /TECHSKILLS                                 ,308 POLARIS PARKWAY                SUITE 110      ,WESTERVILLE         ,OH,43082,15,85,17.6
41247,AMBRIA COLLEGE OF NURSING                                        ,5210 TRILLIUM BOULEVARD                           ,HOFFMAN ESTATES     ,IL,60192,19,216,8.7
41250,GENTLE HEALING SCHOOL OF MASSAGE                                 ,1274 SOUTH RIVER ROAD                             ,CRANBURY            ,NJ,8512,9,74,12.1
41254,PAUL MITCHELL THE SCHOOL AUSTIN                                  ,"9503 RESEARCH BOULEVARD            BUILDING 3, SUI",AUSTIN              ,TX,78759,20,150,13.3
41255,MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN                       ,220 NORTH MAIN STREET                             ,BRYAN               ,TX,77803,5,45,11.1
41256,CAREER SCHOOL OF NY                                              ,350 ST. MARKS PLACE                               ,STATEN ISLAND       ,NY,10301,18,76,23.6
41260,PAUL MITCHELL THE SCHOOL CLEVELAND                               ,10735 RAVENNA ROAD                                ,TWINSBURG           ,OH,44087,10,126,7.9
41264,CHAMPION INSTITUTE OF COSMETOLOGY                                ,611 SOUTH PALM CANYON DRIVE        SUITE 205      ,PALM SPRINGS        ,CA,92264,11,51,21.5
41269,ACADEMY OF CAREER TRAINING                                       ,3501 W VINE STREET                 SUITE 111      ,KISSIMMEE           ,FL,34741,24,127,18.8
41271,"UNIVERSITY OF CALIFORNIA, MERCED                                 ",5200 NORTH LAKE ROAD                              ,MERCED              ,CA,95343,28,536,5.2
41272,VICTORIA'S ACADEMY OF COSMETOLOGY                                ,23 WEST 1ST AVENUE                                ,KENNEWICK           ,WA,99336,6,53,11.3
41273,COLUMBIA COLLEGE                                                 ,8620 WESTWOOD CENTER DRIVE                        ,VIENNA              ,VA,22182,2,40,5
41274,DIGITAL MEDIA ARTS COLLEGE                                       ,5400 BROKEN SOUND BOULEVARD        SUITE 100      ,BOCA RATON          ,FL,33487,16,113,14.1
41275,CDE CAREER INSTITUTE                                             ,2942 ROUTE 611                     PO BOX 294     ,TANNERSVILLE        ,PA,18372,7,37,18.9
41277,AMERICAN SENTINEL UNIVERSITY                                     ,2260 SOUTH XANADU WAY              SUITE 310      ,AURORA              ,CO,80014,3,105,2.8
41279,TRIDENT UNIVERSITY INTERNATIONAL                                 ,5757 PLAZA DRIVE                   SUITE 100      ,CYPRESS             ,CA,90630,28,835,3.3
41280,MILLENNIUM TRAINING INSTITUTE                                    ,600 W. CUMMINGS PARK               SUITE 2550     ,WOBURN              ,MA,1801,6,53,11.3
41284,MIAMI REGIONAL UNIVERSITY                                        ,700 SOUTH ROYAL POINCIANA BOULEVARDSUITE 100      ,MIAMI SPRINGS       ,FL,33166,11,225,4.8
41288,BRANFORD ACADEMY OF HAIR & COSMETOLOGY                           ,251 WEST MAIN ST                                  ,BRANFORD            ,CT,6405,4,41,9.7
41294,CENTER FOR MASSAGE & NATURAL HEALTH                              ,16 EAGLE STREET                                   ,ASHEVILLE           ,NC,28801,3,44,6.8
41298,MEDIATECH INSTITUTE                                              ,13300 BRANCH VIEW LANE                            ,DALLAS              ,TX,75234,20,213,9.3
41299,FLORIDA SCHOOL OF MASSAGE                                        ,6421 SW 13TH STREET                               ,GAINESVILLE         ,FL,32608,15,117,12.8
41302,INSTITUTE OF PRODUCTION AND RECORDING (THE)                      ,"300 NORTH 1ST AVENUE, SUITE 500                   ",MINNEAPOLIS         ,MN,55401,39,248,15.7
41304,SHEAR EXCELLENCE HAIR ACADEMY                                    ,3649 WEST WATERS AVENUE                           ,TAMPA               ,FL,33614,12,64,18.7
41305,PACIFIC NORTHWEST UNIVERSITY OF HEALTH SCIENCES                  ,111 UNIVERSITY PARKWAY             SUITE 202      ,YAKIMA              ,WA,98901,0,21,0
41306,HEALING ARTS CENTER                                              ,10073 MANCHESTER ROAD              SUITE 100      ,ST. LOUIS           ,MO,63122,8,81,9.8
41307,ACADEMY OF MASSAGE AND BODYWORK                                  ,1218 PULASKI HIGHWAY               SUITE 324      ,BEAR                ,DE,19701,2,33,6
41308,CASCADE BEAUTY COLLEGE                                           ,435 EAST MAIN STREET                              ,AUBURN              ,WA,98002,9,40,22.5
41309,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,9725 CROSSPOINT COMMONS                           ,INDIANAPOLIS        ,IN,46256,12,110,10.9
41312,TOTAL IMAGE BEAUTY ACADEMY                                       ,3900 BERGENLINE AVENUE                            ,UNION CITY          ,NJ,7087,5,30,16.6
41313,CORINTH ACADEMY OF COSMETOLOGY                                   ,502 CRUISE STREET                                 ,CORINTH             ,MS,38834,5,17,29.4
41314,ARIZONA SUMMIT LAW SCHOOL                                        ,ONE NORTH CENTRAL AVENUE           14TH FLOOR     ,PHOENIX             ,AZ,85004,5,220,2.2
41317,SOUTHWEST UNIVERSITY AT EL PASO                                  ,1414 GERONIMO                                     ,EL PASO             ,TX,79925,95,813,11.6
41324,ACADEMY OF ESTHETICS AND COSMETOLOGY                             ,1242 SAN FERNANDO ROAD                            ,SAN FERNANDO        ,CA,91340,15,47,31.9
41326,WISCONSIN ACADEMY A PAUL MITCHELL PARTNER GROUP (THE)            ,5601 SOUTH 59TH STREET SUITE D                    ,LINCOLN             ,NE,68516,8,37,21.6
41327,HEALTHCARE CAREER COLLEGE                                        ,8527 ALONDRA BOULEVARD             SUITE 174      ,PARAMOUNT           ,CA,90723,36,269,13.3
41328,INLAND MASSAGE INSTITUTE                                         ,775 EAST HOLLAND AVENUE SUITE 110                 ,SPOKANE             ,WA,99218,3,47,6.3
41329,Z HAIR ACADEMY                                                   ,"2429 IOWA STREET, SUITE E                         ",LAWRENCE            ,KS,66046,4,45,8.8
41335,ACADEMY FOR FIVE ELEMENT ACUPUNCTURE                             ,305 SE 2ND AVENUE                                 ,GAINESVILLE         ,FL,32601,2,49,4
41337,NEW YORK MEDICAL CAREER TRAINING CENTER                          ,36-09 MAIN STREET                  5TH FLOOR      ,FLUSHING            ,NY,11354,10,106,9.4
41340,"JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GOLDWELL PRODUCTS ARTISTRY ",2144 SARATOGA AVENUE                              ,BALLSTON SPA        ,NY,12020,11,68,16.1
41341,JERSEY COLLEGE                                                   ,546 U.S. HIGHWAY 46                               ,TETERBORO           ,NJ,7608,26,633,4.1
41343,EVANS HAIRSTYLING COLLEGE                                        ,67 WINN DRIVE                                     ,REXBURG             ,ID,83440,4,46,8.6
41348,AVEDA INSTITUTE - TALLAHASSEE                                    ,2020 WEST PENSACOLA STREET                        ,TALLAHASSEE         ,FL,32304,24,158,15.1
41350,COZMO THE SCHOOL                                                 ,10347 BONITA BEACH ROAD SE         UNIT 103       ,BONITA SPRINGS      ,FL,34135,8,63,12.6
41359,ORION COLLEGE                                                    ,3500 NORTH STATE ROAD  7           SUITE 300      ,LAUDERDALE LAKES    ,FL,33319,14,433,3.2
41364,AMERICAN INSTITUTE OF MEDICAL SCIENCES & EDUCATION               ,4500 NEW BRUNSWICK AVE                            ,PISCATAWAY          ,NJ,8854,1,99,1
41365,PCCENTER                                                         ,13617 INWOOD ROAD                  SUITE 240      ,FARMERS BRANCH      ,TX,75244,35,108,32.4
41369,UNIVERSITY OF AESTHETICS & COSMETOLOGY                           ,1357 NORTH MILWAUKEE AVENUE                       ,CHICAGO             ,IL,60622,6,49,12.2
41370,UNIVERSITY OF AESTHETICS & COSMETOLOGY (THE)                     ,1037-1043 CURTISS STREET                          ,DOWNERS GROVE       ,IL,60515,2,29,6.8
41373,CAYCE/REILLY SCHOOL OF MASSAGE                                   ,215 67TH STREET                                   ,VIRGINIA BEACH      ,VA,23451,1,33,3
41375,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,5321 NORTH HARLEM AVENUE                          ,CHICAGO             ,IL,60656,14,131,10.6
41378,AVEDA INSTITUTE COLUMBUS                                         ,1618 NEIL AVENUE                                  ,COLUMBUS            ,OH,43201,20,231,8.6
41382,SALON PROFESSIONAL ACADEMY (THE)                                 ,3355 WEST COLLEGE AVENUE                          ,APPLETON            ,WI,54914,4,60,6.6
41384,SALON SPA ACADEMY '(THE)'                                        ,1416 WEST COLUMBIA AVENUE                         ,BATTLE CREEK        ,MI,49015,5,38,13.1
41385,HOUSTON INTERNATIONAL COLLEGE CARDIOTECH ULTRASOUND SCHOOL       ,12135 BISSONNET                    SUITE E        ,HOUSTON             ,TX,77099,0,14,0
41386,ALASKA CHRISTIAN COLLEGE                                         ,35109 ROYAL PLACE                                 ,SOLDOTNA            ,AK,99669,7,35,20
41387,PAUL MITCHELL THE SCHOOL - PASADENA                              ,825 EAST GREEN STREET                             ,PASADENA            ,CA,91101,29,104,27.8
41390,MIDWESTERN CAREER COLLEGE                                        ,"20 NORTH WACKER DRIVE, SUITE  3800                ",CHICAGO             ,IL,60606,0,43,0
41391,UNIVERSITA DEGLI STUDI DI SCIENZE GASTRONOMICHE                  ,"PIAZZA VITTORIO EMANUELE, 9                       ",FR. POLLENZO - BRA  ,FC,12060,0,18,0
41394,HAIR ACADEMY (THE)                                               ,2101 EAST BROADWAY AVENUE                         ,BISMARCK            ,ND,58501,7,47,14.8
41397,FREDERICK SCHOOL OF COSMETOLOGY                                  ,403 SOUTH JEFFERSON STREET                        ,FREDERICK           ,MD,21701,1,28,3.5
41398,DELAWARE COLLEGE OF ART AND DESIGN                               ,600 NORTH MARKET STREET                           ,WILMINGTON          ,DE,19801,13,87,14.9
41400,GLOBAL HEALTH COLLEGE                                            ,6101 STEVENSON AVENUE              SECOND FLOOR   ,ALEXANDRIA          ,VA,22304,5,63,7.9
41402,"MISSISSIPPI INSTITUTE OF AESTHETICS, NAILS, & COSMETOLOGY        ",507 SPRINGRIDGE ROAD               SUITE G        ,CLINTON             ,MS,39056,7,40,17.5
41407,AVEDA INSTITUTE CHAPEL HILL                                      ,201 S. ESTES DRIVE                 SPACE 200B     ,CHAPEL HILL         ,NC,27514,31,218,14.2
41408,NORTH FLORIDA ACADEMY                                            ,1115 SOUTH BLANDING BOULEVARD      SUITE 202      ,ORANGE PARK         ,FL,32065,9,65,13.8
41409,INTERNATIONAL COSMETOLOGY ACADEMY                                ,940 28TH STREET SOUTHEAST                         ,GRAND RAPIDS        ,MI,49508,16,75,21.3
41410,DOUGLAS J AVEDA INSTITUTE CHICAGO                                ,2828 NORTH CLARK STREET                           ,CHICAGO             ,IL,60657,22,137,16
41411,FRENCH ACADEMY OF COSMETOLOGY                                    ,111 WEST EXCHANGE STREET           SUITE A        ,SPRING LAKE         ,MI,49456,6,50,12
41412,TONI & GUY HAIRDRESSING ACADEMY                                  ,1400 OAKLAWN AVENUE                               ,CRANSTON            ,RI,2920,14,118,11.8
41413,SAN FRANCISCO INSTITUTE OF ESTHETICS & COSMETOLOGY               ,1067 FOLSOM STREET                 2ND FLOOR      ,SAN FRANCISCO       ,CA,94103,10,138,7.2
41414,LAURUS COLLEGE                                                   ,81 HIGUERA STREET                  SUITE 110      ,SAN LUIS OBISPO     ,CA,93401,60,250,24
41416,OMEGA STUDIOS' SCHOOL OF APPLIED RECORDING ARTS & SCIENCES       ,12712 ROCK CREEK MILL ROAD         SUITE 14A      ,ROCKVILLE           ,MD,20852,7,39,17.9
41417,HEALING HANDS SCHOOL OF HOLISTIC HEALTH                          ,125 WEST MISSION AVENUE            SUITE 212      ,ESCONDIDO           ,CA,92025,7,51,13.7
41423,AVEDA INSTITUTE-CORPUS CHRISTI                                   ,1110 AYERS STREET                                 ,CORPUS CHRISTI      ,TX,78404,42,239,17.5
41425,TOURO UNIVERSITY WORLDWIDE                                       ,1317 NORTH CRESCENT HEIGHTS                       ,WEST HOLLYWOOD      ,CA,90046,0,3,0
41426,TOURO UNIVERSITY                                                 ,1310 CLUB DRIVE                                   ,VALLEJO             ,CA,94592,6,585,1
41427,PONTIFICAL JOHN PAUL II INSTITUTE FOR STUDIES ON MARRIAGE AND FAM,"620 MICHIGAN AVENUE, NE            MCGIVNEY HALL  ",WASHINGTON          ,DC,20064,0,22,0
41429,GEORGIA GWINNETT COLLEGE                                         ,1000 UNIVERSITY CENTER LANE                       ,LAWRENCEVILLE       ,GA,30043,201,1281,15.6
41431,PROFESSIONAL HANDS INSTITUTE                                     ,3383 NW 7TH STREET                 SUITE 200      ,MIAMI               ,FL,33125,97,592,16.3
41432,HULT INTERNATIONAL BUSINESS SCHOOL                               ,1 EDUCATION STREET                                ,CAMBRIDGE           ,MA,2141,0,0,0
41437,ST MARY'S UNIVERSITY TWICKENHAM                                  ,WALDEGRAVE ROAD                    STRAWBERRY HILL,TWICKENHAM LONDON   ,FC,TW1 4,0,53,0
41438,WOODLAND COMMUNITY COLLEGE                                       ,2300 EAST GIBSON ROAD                             ,WOODLAND            ,CA,95776,12,32,37.5
41442,CAREER DEVELOPMENT INSTITUTE                                     ,1830 SOUTH ROBERTSON BOULEVARD                    ,LOS ANGELES         ,CA,90035,5,28,17.8
41443,INSTITUTE OF CULINARY EDUCATION                                  ,225 LIBERTY STREET                 3RD FLOOR      ,NEW YORK            ,NY,10281,8,330,2.4
41444,ACADEMY OF HAIR DESIGN (THE)                                     ,11920 NORTH MAY AVENUE                            ,OKLAHOMA CITY       ,OK,73120,6,49,12.2
41445,PAUL MITCHELL THE SCHOOL REXBURG                                 ,557 MARIAH AVENUE                                 ,REXBURG             ,ID,83440,11,102,10.7
41448,INTERNATIONAL ACADEMY OF STYLE                                   ,2295 MARKET STREET                                ,RENO                ,NV,89502,9,73,12.3
41450,SAN DIEGO CULINARY INSTITUTE                                     ,8024 LA MESA BOULEVARD                            ,LA MESA             ,CA,91942,8,84,9.5
41452,TRANSFORMED BARBER & COSMETOLOGY ACADEMY                         ,1229 E. 63RD STREET                               ,KANSAS CITY         ,MO,64110,17,62,27.4
41454,OXFORD ACADEMY OF HAIR DESIGN                                    ,153 NORTH STREET                                  ,SEYMOUR             ,CT,6483,4,45,8.8
41455,SKIN SCIENCE INSTITUTE OF LASER & ESTHETICS                      ,421 SOUTH 400 EAST                                ,SALT LAKE CITY      ,UT,84111,5,87,5.7
41457,PAUL MITCHELL THE SCHOOL SPRINGFIELD                             ,3017 SOUTH KANSAS EXPRESSWAY                      ,SPRINGFIELD         ,MO,65807,11,128,8.5
41458,PULSE BEAUTY ACADEMY                                             ,150 EAST PENNSYLVANIA AVENUE       SUITE 250      ,DOWNINGTON          ,PA,19335,7,97,7.2
41459,CELEBRITY SCHOOL OF BEAUTY                                       ,8478 SOUTHWEST 8TH STREET                         ,MIAMI               ,FL,33144,3,93,3.2
41460,NATIONAL CAREER COLLEGE                                          ,14355 ROSCOE BOULEVARD             1ST FLOOR      ,PANORAMA CITY       ,CA,91402,5,40,12.5
41464,DAOIST TRADITIONS COLLEGE OF CHINESE MEDICAL ARTS                ,382 MONTFORD AVENUE                               ,ASHEVILLE           ,NC,28801,0,18,0
41465,PORTLAND ACTORS CONSERVATORY                                     ,1515 SOUTHWEST MORRISON STREET                    ,PORTLAND            ,OR,97205,3,8,37.5
41467,AVIATION INSTITUTE OF MAINTENANCE                                ,7651 AIRPORT BOULEVARD                            ,HOUSTON             ,TX,77061,35,126,27.7
41468,SOUTH TEXAS TRAINING CENTER                                      ,1901 WEST HIGHWAY 77                              ,SAN BENITO          ,TX,78586,9,39,23
41469,ADVANCED WELDING INSTITUTE                                       ,2 GREEN TREE DRIVE                 SUITE 3        ,SOUTH BURLINGTON    ,VT,5403,15,63,23.8
41470,PAUL MITCHELL THE SCHOOL ATLANTA                                 ,887 W. MARIETTA STREET             SUITE A        ,ATLANTA             ,GA,30318,10,184,5.4
41471,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,751 EAST PARK AVENUE                              ,LIBERTYVILLE        ,IL,60048,16,108,14.8
41472,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,7350 WEST 87TH STREET                             ,BRIDGEVIEW          ,IL,60455,18,104,17.3
41473,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,530 EAST NORTH AVENUE                             ,GLENDALE HEIGHTS    ,IL,60139,4,72,5.5
41474,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,602 WEST GLEN AVENUE                              ,PEORIA              ,IL,61614,18,73,24.6
41475,TRICOCI UNIVERSITY OF BEAUTY CULTURE                             ,5485 EAST STATE STREET                            ,ROCKFORD            ,IL,61108,20,125,16
41476,AVEDA INSTITUTE LAS VEGAS                                        ,4856 SOUTH EASTERN AVENUE                         ,LAS VEGAS           ,NV,89119,20,90,22.2
41477,LAKE LANIER SCHOOL OF MASSAGE                                    ,675 E.E. BUTLER PARKWAY            SUITE K        ,GAINESVILLE         ,GA,30501,53,160,33.1
41483,DENVER SCHOOL OF NURSING                                         ,1401 19TH STREET                                  ,DENVER              ,CO,80202,1,276,0.3
41484,EUROPEAN ACADEMY OF COSMETOLOGY AND HAIRDRESSING (THE)           ,"1575 BOSTON POST ROAD, BUILDING B&C               ",GUILFORD            ,CT,6437,2,23,8.6
41485,MEDICAL INSTITUTE OF PALM BEACH                                  ,5821-B LAKE WORTH ROAD                            ,GREENACRES          ,FL,33463,24,158,15.1
41487,AMERICAN INSTITUTE OF INTERIOR DESIGN                            ,13014 NORTH SAGUARO BOULEVARD      SUITE 206      ,FOUNTAIN HILLS      ,AZ,85268,3,14,21.4
41488,CENTERPOINT MASSAGE & SHIATSU THERAPY SCHOOL & CLINIC            ,5300 WEST 35TH STREET                             ,MINNEAPOLIS         ,MN,55416,3,71,4.2
41491,PAUL MITCHELL THE SCHOOL CINCINNATI                              ,11956 LEBANON ROAD                                ,CINCINNATI          ,OH,45241,34,202,16.8
41492,XCELL ACADEMY A PAUL MITCHELL SCHOOL                             ,1694 MONTGOMERY HIGHWAY            SUITE 124      ,HOOVER              ,AL,35216,19,120,15.8
41494,GARY MANUEL AVEDA INSTITUTE                                      ,1514 10TH AVENUE                   CAPITOL HILL - ,SEATTLE             ,WA,98122,28,239,11.7
41497,HOMESTEAD SCHOOLS                                                ,23800 HAWTHORNE BOULEVARD          SUITE 200      ,TORRANCE            ,CA,90505,6,174,3.4
41498,SOMERSET COUNTY TECHNOLOGY CENTER                                ,281 TECHNOLOGY DRIVE                              ,SOMERSET            ,PA,15501,3,32,9.3
41499,PROFILE INSTITUTE OF BARBER-STYLING                              ,26 CLEVELAND AVENUE SE                            ,ATLANTA             ,GA,30315,19,45,42.2
